0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
42.0
305.0
267.0
385.0
520.0
419.0
656.0
610.0
594.0
321.0
319.0
160.0
10.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
73.0
525.0
419.0
474.0
388.0
552.0
660.0
688.0
531.0
422.0
338.0
179.0
6.0
1.0
0.0
0.0
0.0
1.0
1.0
0.0
1.0
0.0
0.0
0.0
23.0
153.0
243.0
249.0
425.0
489.0
558.0
428.0
542.0
267.0
205.0
165.0
10.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
0.0
21.0
60.0
170.0
270.0
404.0
474.0
480.0
427.0
375.0
352.0
196.0
86.0
35.0
0.0
0.0
1.0
0.0
1.0
0.0
1.0
1.0
1.0
2.0
0.0
9.0
95.0
228.0
405.0
763.0
546.0
520.0
653.0
535.0
479.0
304.0
64.0
14.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
15.0
132.0
334.0
515.0
681.0
870.0
728.0
734.0
828.0
621.0
378.0
210.0
21.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
50.0
489.0
413.0
634.0
814.0
763.0
778.0
1021.0
933.0
780.0
544.0
258.0
21.0
0.0
1.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
1.0
100.0
117.0
491.0
543.0
828.0
1051.0
843.0
865.0
494.0
594.0
466.0
165.0
14.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
53.0
507.0
718.0
783.0
846.0
1094.0
891.0
495.0
406.0
509.0
193.0
109.0
14.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19.0
127.0
232.0
433.0
636.0
624.0
645.0
647.0
714.0
523.0
394.0
161.0
21.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
20.0
223.0
175.0
272.0
421.0
583.0
524.0
553.0
510.0
333.0
184.0
97.0
10.0
1.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
59.0
86.0
184.0
268.0
680.0
603.0
518.0
468.0
412.0
346.0
219.0
116.0
10.0
0.0
0.0
0.0
0.0
0.0
0.0
